Date,Time,NOx(GT),PT08.S3(NOx),Temperature (C),Relative Humidity,Absolute Humidity,Datetime
2004-03-11,20:00:00,0.23628977657413677,0.1783142736128759,0.24731182795698925,0.7371069182389937,0.30718858427405565,2004-03-11 20:00:00
2004-03-11,21:00:00,0.16113744075829384,0.2689538331215587,0.23655913978494625,0.6893081761006289,0.27229633973513173,2004-03-11 21:00:00
2004-03-11,22:00:00,0.06228842247799594,0.4248199915290131,0.2172043010752688,0.6817610062893082,0.24717783316229294,2004-03-11 22:00:00
2004-03-11,23:00:00,0.03046716316858497,0.5264718339686574,0.2172043010752688,0.6490566037735849,0.23505839808434734,2004-03-11 23:00:00
2004-03-12,00:00:00,0.08124576844955991,0.3947479881406184,0.21935483870967745,0.620125786163522,0.22435615501148418,2004-03-12 00:00:00
2004-03-12,01:00:00,0.08869329722410291,0.39178314273612874,0.2064516129032258,0.6352201257861635,0.21800322533352884,2004-03-12 01:00:00
2004-03-12,02:00:00,0.05416384563303995,0.4548919949174079,0.1935483870967742,0.6616352201257861,0.2164394272589552,2004-03-12 02:00:00
2004-03-12,03:00:00,0.07621998854226343,0.5751800084709868,0.1913978494623656,0.6679245283018868,0.21570639691149882,2004-03-12 03:00:00
2004-03-12,04:00:00,0.012863913337846988,0.6653960186361711,0.17204301075268819,0.7132075471698114,0.2150711039437033,2004-03-12 04:00:00
2004-03-12,05:00:00,0.018957345971563982,0.6662431173231681,0.17634408602150536,0.7018867924528301,0.21433807359624688,2004-03-12 05:00:00
2004-03-12,06:00:00,0.03656059580230196,0.5772977551884795,0.18709677419354837,0.6754716981132076,0.2143869422860773,2004-03-12 06:00:00
2004-03-12,07:00:00,0.07244414353419093,0.45108005082592123,0.17849462365591398,0.7031446540880502,0.21839417485217225,2004-03-12 07:00:00
2004-03-12,08:00:00,0.2064996614759648,0.2435408725116476,0.1978494623655914,0.6779874213836479,0.22733714509114014,2004-03-12 08:00:00
2004-03-12,09:00:00,0.243281210091665,0.1884794578568403,0.23870967741935484,0.5911949685534591,0.23036700386062653,2004-03-12 09:00:00
2004-03-12,10:00:00,0.12525389302640488,0.24989411266412537,0.3247311827956989,0.4088050314465409,0.21858964961149394,2004-03-12 10:00:00
2004-03-12,11:00:00,0.14488828706838186,0.2740364252435409,0.34838709677419355,0.3672955974842767,0.21482676049455113,2004-03-12 11:00:00
2004-03-12,12:00:00,0.0954637779282329,0.30199068191444306,0.36344086021505373,0.3433962264150944,0.21248106338269074,2004-03-12 12:00:00
2004-03-12,13:00:00,0.1069735951252539,0.29055484963998307,0.3870967741935484,0.3182389937106918,0.21575526560132924,2004-03-12 13:00:00
2004-03-12,14:00:00,0.10900473933649289,0.2655654383735705,0.39139784946236555,0.33333333333333337,0.2303181351707961,2004-03-12 14:00:00
2004-03-12,15:00:00,0.12728503723764387,0.25412960609911056,0.38064516129032255,0.349685534591195,0.23276156966231737,2004-03-12 15:00:00
2004-03-12,16:00:00,0.11916046039268788,0.2676831850910631,0.3827956989247312,0.35220125786163525,0.23505839808434734,2004-03-12 16:00:00
2004-03-12,17:00:00,0.1002031144211239,0.289707750952986,0.40430107526881714,0.31572327044025156,0.22978057958266143,2004-03-12 17:00:00
2004-03-12,18:00:00,0.13811780636425186,0.20753917831427363,0.3655913978494624,0.38238993710691827,0.24038508527586375,2004-03-12 18:00:00
2004-03-12,19:00:00,0.13540961408259986,0.21135112240576026,0.35053763440860214,0.43018867924528303,0.2559253286419391,2004-03-12 19:00:00
2004-03-12,20:00:00,0.22884224779959378,0.1279119017365523,0.31827956989247314,0.519496855345912,0.27517959243512685,2004-03-12 20:00:00
2004-03-12,21:00:00,0.18415707515233581,0.18212621770436255,0.3010752688172043,0.5547169811320753,0.2780139764452915,2004-03-12 21:00:00
2004-03-12,22:00:00,0.16993906567366282,0.2189750105887336,0.27741935483870966,0.6276729559748428,0.2879831891706984,2004-03-12 22:00:00
2004-03-12,23:00:00,0.2017603249830738,0.17746717492587885,0.24946236559139784,0.6968553459119495,0.28949811855544155,2004-03-12 23:00:00
2004-03-13,00:00:00,0.12931618144888288,0.27149512918254975,0.24516129032258066,0.6905660377358489,0.2809949665249475,2004-03-13 00:00:00
2004-03-13,01:00:00,0.0927555856465809,0.31723845828038966,0.23655913978494625,0.6880503144654089,0.2724918144944534,2004-03-13 01:00:00
2004-03-13,02:00:00,0.05484089370345294,0.361711139347734,0.23010752688172045,0.6880503144654089,0.26433074329277234,2004-03-13 02:00:00
2004-03-13,03:00:00,0.07621998854226343,0.36298178737822956,0.2086021505376344,0.7333333333333333,0.260274642036847,2004-03-13 03:00:00
2004-03-13,04:00:00,0.07244414353419093,0.34307496823379924,0.1913978494623656,0.7786163522012578,0.2595416116893906,2004-03-13 04:00:00
2004-03-13,05:00:00,0.040622884224779957,0.4650571791613723,0.21935483870967745,0.6842767295597485,0.25094072227923575,2004-03-13 05:00:00
2004-03-13,06:00:00,0.034529451591062965,0.45912748835239303,0.19569892473118278,0.7333333333333333,0.24629819674534525,2004-03-13 06:00:00
2004-03-13,07:00:00,0.0927555856465809,0.38373570520965694,0.17634408602150536,0.7886792452830189,0.24849728778771443,2004-03-13 07:00:00
2004-03-13,08:00:00,0.17197020988490183,0.2596357475645913,0.1806451612903226,0.7849056603773584,0.24913258075550995,2004-03-13 08:00:00
2004-03-13,09:00:00,0.1983750846310088,0.21516306649724692,0.24731182795698925,0.6352201257861635,0.2578800762351562,2004-03-13 09:00:00
2004-03-13,10:00:00,0.16790792146242384,0.2316814908936891,0.30752688172043013,0.5283018867924528,0.26819136978937597,2004-03-13 10:00:00
2004-03-13,11:00:00,0.1990521327014218,0.20584498094027953,0.3763440860215054,0.41509433962264153,0.2738601378097053,2004-03-13 11:00:00
2004-03-13,12:00:00,0.16046039268788084,0.2342227869546802,0.43655913978494615,0.30943396226415093,0.25621854078092166,2004-03-13 12:00:00
2004-03-13,13:00:00,0.10223425863236289,0.2816603134265142,0.4580645161290322,0.2779874213836478,0.24937692420466206,2004-03-13 13:00:00
2004-03-13,14:00:00,0.07853757616790792,0.32443879711986445,0.4279569892473118,0.3220125786163522,0.2580266823046474,2004-03-13 14:00:00
2004-03-13,15:00:00,0.07921462423832092,0.30792037272342226,0.43655913978494615,0.30691823899371073,0.25387284366906127,2004-03-13 15:00:00
2004-03-13,16:00:00,0.09207853757616791,0.288860652265989,0.41935483870967744,0.3257861635220126,0.2524067829741485,2004-03-13 16:00:00
2004-03-13,17:00:00,0.0988490182802979,0.2770012706480305,0.39999999999999997,0.35974842767295595,0.25753799540634315,2004-03-13 17:00:00
2004-03-13,18:00:00,0.15233581584292485,0.21558661584074545,0.3870967741935484,0.4,0.2738601378097053,2004-03-13 18:00:00
2004-03-13,19:00:00,0.18618821936357483,0.18466751376535367,0.38064516129032255,0.4176100628930818,0.27962664320969555,2004-03-13 19:00:00
2004-03-13,20:00:00,0.18754231550440081,0.18297331639135958,0.3784946236559139,0.43899371069182397,0.2902311489028979,2004-03-13 20:00:00
2004-03-13,21:00:00,0.19025050778605282,0.18636171113934774,0.36989247311827955,0.47295597484276725,0.30513609930117774,2004-03-13 21:00:00
2004-03-13,22:00:00,0.14353419092755584,0.22109275730622618,0.3548387096774194,0.4955974842767296,0.30362116991643456,2004-03-13 22:00:00
2004-03-13,23:00:00,0.11509817197020988,0.241423125794155,0.3569892473118279,0.5044025157232703,0.31012070566388117,2004-03-13 23:00:00
2004-03-14,00:00:00,0.12728503723764387,0.24015247776365947,0.33978494623655914,0.558490566037736,0.325025656062161,2004-03-14 00:00:00
2004-03-14,01:00:00,0.11645226811103589,0.2363405336721728,0.3548387096774194,0.5320754716981132,0.32688266627571716,2004-03-14 01:00:00
2004-03-14,02:00:00,0.08530805687203792,0.2672596357475646,0.3096774193548387,0.6251572327044026,0.3269315349655476,2004-03-14 02:00:00
2004-03-14,03:00:00,0.07621998854226343,0.25370605675561203,0.2903225806451613,0.6817610062893082,0.33362654547231585,2004-03-14 03:00:00
2004-03-14,04:00:00,0.046039268788083954,0.3422278695468022,0.3010752688172043,0.6528301886792454,0.33015686849435566,2004-03-14 04:00:00
2004-03-14,05:00:00,0.034529451591062965,0.4023718763235917,0.2881720430107527,0.6779874213836479,0.32673606020622586,2004-03-14 05:00:00
2004-03-14,06:00:00,0.02843601895734597,0.45446844557390936,0.2903225806451613,0.6666666666666666,0.32380393881640035,2004-03-14 06:00:00
2004-03-14,07:00:00,0.04874746106973595,0.4498094027954257,0.2645161290322581,0.7345911949685534,0.32658945413673457,2004-03-14 07:00:00
2004-03-14,08:00:00,0.06702775897088693,0.38246505717916135,0.2903225806451613,0.6729559748427673,0.32658945413673457,2004-03-14 08:00:00
2004-03-14,09:00:00,0.07853757616790792,0.3104616687844134,0.30752688172043013,0.6389937106918239,0.3313297170502859,2004-03-14 09:00:00
2004-03-14,10:00:00,0.0961408259986459,0.2668360864040661,0.35268817204301073,0.5522012578616353,0.3362654547231589,2004-03-14 10:00:00
2004-03-14,11:00:00,0.11780636425186188,0.23549343498517578,0.40430107526881714,0.4641509433962265,0.33924644480281485,2004-03-14 11:00:00
2004-03-14,12:00:00,0.10765064319566689,0.24777636594663277,0.4559139784946236,0.3660377358490566,0.3238528075062308,2004-03-14 12:00:00
2004-03-14,13:00:00,0.07515233581584292,0.3227445997458704,0.49677419354838703,0.2792452830188679,0.291501734838489,2004-03-14 13:00:00
2004-03-14,14:00:00,0.06838185511171294,0.3312155866158407,0.5010752688172042,0.2641509433962264,0.2819234716317256,2004-03-14 14:00:00
2004-03-14,15:00:00,0.07447528774542993,0.32147395171537485,0.5118279569892472,0.2490566037735849,0.2774764208571568,2004-03-14 15:00:00
2004-03-14,16:00:00,0.11374407582938388,0.2761541719610335,0.518279569892473,0.24150943396226415,0.277036602648683,2004-03-14 16:00:00
2004-03-14,17:00:00,0.12051455653351388,0.2630241423125794,0.4989247311827957,0.27169811320754716,0.2858329668181596,2004-03-14 17:00:00
2004-03-14,18:00:00,0.1069735951252539,0.25709445150360016,0.46451612903225803,0.3459119496855346,0.31569173630454966,2004-03-14 18:00:00
2004-03-14,19:00:00,0.17535545023696683,0.18254976704786108,0.43655913978494615,0.4088050314465409,0.3364609294824806,2004-03-14 19:00:00
2004-03-14,20:00:00,0.21868652674339878,0.1520542143159678,0.41935483870967744,0.4641509433962265,0.35982016322142407,2004-03-14 20:00:00
2004-03-14,21:00:00,0.14556533513879485,0.19567979669631513,0.39999999999999997,0.5081761006289309,0.3651957191027709,2004-03-14 21:00:00
2004-03-14,22:00:00,0.0974949221394719,0.25497670478610757,0.39139784946236555,0.5257861635220126,0.36622196158920983,2004-03-14 22:00:00
2004-03-14,23:00:00,0.1015572105619499,0.25878864887759423,0.3569892473118279,0.5874213836477987,0.3649025069637883,2004-03-14 23:00:00
2004-03-15,00:00:00,0.06905890318212593,0.28081321473951715,0.35913978494623655,0.5723270440251572,0.35757220348922447,2004-03-15 00:00:00
2004-03-15,01:00:00,0.07041299932295193,0.2914019483269801,0.3419354838709677,0.6012578616352201,0.3541513952010947,2004-03-15 01:00:00
2004-03-15,02:00:00,0.07176709546377792,0.2863193562049979,0.32903225806451614,0.6553459119496855,0.36719933538581834,2004-03-15 02:00:00
2004-03-15,03:00:00,0.07621998854226343,0.34138077085980517,0.3118279569892473,0.6830188679245283,0.3607975370180326,2004-03-15 03:00:00
2004-03-15,04:00:00,0.043331076506431955,0.35069885641677256,0.30537634408602155,0.7069182389937108,0.36671064848751406,2004-03-15 04:00:00
2004-03-15,05:00:00,0.05822613405551794,0.35324015247776364,0.29677419354838713,0.7320754716981133,0.36788349704344425,2004-03-15 05:00:00
2004-03-15,06:00:00,0.09207853757616791,0.29987293519695046,0.2860215053763441,0.771069182389937,0.37277036602648683,2004-03-15 06:00:00
2004-03-15,07:00:00,0.15301286391333785,0.2435408725116476,0.2838709677419355,0.7672955974842768,0.36915408297903535,2004-03-15 07:00:00
2004-03-15,08:00:00,0.24238320920785375,0.1397712833545108,0.30752688172043013,0.6880503144654089,0.35786541562820706,2004-03-15 08:00:00
2004-03-15,09:00:00,0.3222748815165877,0.09106310885218127,0.35913978494623655,0.5672955974842766,0.353271758784147,2004-03-15 09:00:00
2004-03-15,10:00:00,0.26540284360189575,0.12706480304955528,0.41505376344086015,0.45786163522012585,0.34921565752822165,2004-03-15 10:00:00
2004-03-15,11:00:00,0.21462423832092078,0.16433714527742482,0.4666666666666667,0.3685534591194969,0.33983286908078,2004-03-15 11:00:00
2004-03-15,12:00:00,0.13473256601218686,0.21558661584074545,0.5139784946236559,0.31320754716981136,0.3448663441333138,2004-03-15 12:00:00
2004-03-15,13:00:00,0.11442112389979689,0.21516306649724692,0.5419354838709677,0.289308176100629,0.3542491325807555,2004-03-15 13:00:00
2004-03-15,14:00:00,0.10629654705484089,0.21855146124523506,0.5548387096774193,0.26163522012578616,0.3376826467282412,2004-03-15 14:00:00
2004-03-15,15:00:00,0.10223425863236289,0.2558238034731046,0.5655913978494623,0.24779874213836478,0.3366564042418023,2004-03-15 15:00:00
2004-03-15,16:00:00,0.0954637779282329,0.265988987717069,0.5655913978494623,0.2540880503144654,0.34212969750280997,2004-03-15 16:00:00
2004-03-15,17:00:00,0.10426540284360189,0.2265988987717069,0.5526881720430107,0.2779874213836478,0.3562527488638029,2004-03-15 17:00:00
2004-03-15,18:00:00,0.21123899796885579,0.13087674714104194,0.5247311827956989,0.32955974842767294,0.3762889116942775,2004-03-15 18:00:00
2004-03-15,19:00:00,0.27217332430602575,0.09318085556967387,0.4795698924731182,0.41886792452830185,0.4026291355128769,2004-03-15 19:00:00
2004-03-15,20:00:00,0.21530128639133378,0.10292249047013977,0.4344086021505376,0.5459119496855347,0.44460734007721253,2004-03-15 20:00:00
2004-03-15,21:00:00,0.17197020988490183,0.15078356628547226,0.39999999999999997,0.6062893081761007,0.4368372183941749,2004-03-15 21:00:00
2004-03-15,22:00:00,0.12931618144888288,0.18720880982634477,0.3784946236559139,0.6415094339622641,0.4303865513365586,2004-03-15 22:00:00
2004-03-15,23:00:00,0.05890318212593094,0.29055484963998307,0.36989247311827955,0.6566037735849057,0.4267702682891072,2004-03-15 23:00:00
2004-03-16,00:00:00,0.08463100880162491,0.22448115205421432,0.34408602150537637,0.710691823899371,0.42256756096369064,2004-03-16 00:00:00
2004-03-16,01:00:00,0.052132701421800945,0.32867429055484965,0.35913978494623655,0.6465408805031447,0.40565899428236324,2004-03-16 01:00:00
2004-03-16,02:00:00,0.027758970886932972,0.4227022448115205,0.35913978494623655,0.6289308176100629,0.3925133167179788,2004-03-16 02:00:00
2004-03-16,03:00:00,0.07621998854226343,0.4464210080474375,0.3333333333333333,0.6654088050314466,0.3806382250891854,2004-03-16 03:00:00
2004-03-16,04:00:00,0.03859174001354096,0.42100804743752646,0.30537634408602155,0.7169811320754716,0.3715486487807262,2004-03-16 04:00:00
2004-03-16,05:00:00,0.024373730534867976,0.46166878441338416,0.31612903225806455,0.6792452830188679,0.3633875775790451,2004-03-16 05:00:00
2004-03-16,06:00:00,0.05416384563303995,0.39135959339263027,0.2817204301075269,0.7459119496855345,0.35351610223329916,2004-03-16 06:00:00
2004-03-16,07:00:00,0.06567366283006093,0.35578144853875476,0.27741935483870966,0.720754716981132,0.33514147485705914,2004-03-16 07:00:00
2004-03-16,08:00:00,0.17670954637779282,0.18975010588733587,0.2924731182795699,0.6855345911949685,0.33582563651468506,2004-03-16 08:00:00
2004-03-16,09:00:00,0.15368991198375084,0.1592545531554426,0.3333333333333333,0.5924528301886792,0.33699848507061525,2004-03-16 09:00:00
2004-03-16,10:00:00,0.26675693974272174,0.12960609911054638,0.4236559139784946,0.4238993710691824,0.333528808092655,2004-03-16 10:00:00
2004-03-16,11:00:00,0.21123899796885579,0.17280813214739518,0.5010752688172042,0.3031446540880503,0.3210672921858965,2004-03-16 11:00:00
2004-03-16,12:00:00,0.14556533513879485,0.19229140194832697,0.5655913978494623,0.2289308176100629,0.3119777158774374,2004-03-16 12:00:00
2004-03-16,13:00:00,0.16926201760324983,0.17026683608640406,0.5849462365591398,0.2125786163522013,0.3135903826418414,2004-03-16 13:00:00
2004-03-16,14:00:00,0.17670954637779282,0.19102075391783144,0.5956989247311828,0.1761006289308176,0.2806040170063041,2004-03-16 14:00:00
2004-03-16,15:00:00,0.12051455653351388,0.24184667513765354,0.621505376344086,0.13836477987421383,0.2564140155402434,2004-03-16 15:00:00
2004-03-16,16:00:00,0.12322274881516587,0.24692926725963574,0.6473118279569892,0.11823899371069185,0.2525045203538093,2004-03-16 16:00:00
2004-03-16,17:00:00,0.12728503723764387,0.24396442185514614,0.643010752688172,0.12452830188679248,0.2566094902995651,2004-03-16 17:00:00
2004-03-16,18:00:00,0.12322274881516587,0.22744599745870395,0.5548387096774193,0.20754716981132076,0.27718320871817426,2004-03-16 18:00:00
2004-03-16,19:00:00,0.12119160460392688,0.2024565861922914,0.4989247311827957,0.3220125786163522,0.33636319210281973,2004-03-16 19:00:00
2004-03-16,20:00:00,0.11103588354773189,0.22532825074121135,0.4795698924731182,0.3459119496855346,0.33509260616722863,2004-03-16 20:00:00
2004-03-16,21:00:00,0.2132701421800948,0.16010165184243966,0.4494623655913978,0.4037735849056603,0.3498998191858476,2004-03-16 21:00:00
2004-03-16,22:00:00,0.12322274881516587,0.21008047437526473,0.42580645161290315,0.46163522012578617,0.3662708302790402,2004-03-16 22:00:00
2004-03-16,23:00:00,0.08666215301286391,0.2596357475645913,0.39999999999999997,0.49937106918239,0.36060206225871083,2004-03-16 23:00:00
2004-03-17,00:00:00,0.08801624915368991,0.25412960609911056,0.37419354838709673,0.549685534591195,0.36280115330108004,2004-03-17 00:00:00
2004-03-17,01:00:00,0.06296547054840894,0.31512071156289706,0.37419354838709673,0.5371069182389937,0.3524409910570298,2004-03-17 01:00:00
2004-03-17,02:00:00,0.046039268788083954,0.35874629394324437,0.34408602150537637,0.5836477987421385,0.34515955627229633,2004-03-17 02:00:00
2004-03-17,03:00:00,0.07621998854226343,0.41084286319356206,0.3225806451612903,0.6125786163522013,0.3332355959536725,2004-03-17 03:00:00
2004-03-17,04:00:00,0.035206499661475966,0.4548919949174079,0.3139784946236559,0.6125786163522013,0.32253335288080925,2004-03-17 04:00:00
2004-03-17,05:00:00,0.017603249830737983,0.481999152901313,0.29462365591397854,0.6138364779874214,0.3019596344622001,2004-03-17 05:00:00
2004-03-17,06:00:00,0.02979011509817197,0.46378653113087676,0.29677419354838713,0.6062893081761007,0.29961393735033964,2004-03-17 06:00:00
2004-03-17,07:00:00,0.1069735951252539,0.3032613299449386,0.2537634408602151,0.7044025157232704,0.2985388261740703,2004-03-17 07:00:00
2004-03-17,08:00:00,0.21530128639133378,0.1609487505294367,0.27956989247311825,0.6415094339622641,0.29863656355373114,2004-03-17 08:00:00
2004-03-17,09:00:00,0.25389302640487477,0.09783989834815757,0.34408602150537637,0.5132075471698113,0.30166642232321755,2004-03-17 09:00:00
2004-03-17,10:00:00,0.1882193635748138,0.1613722998729352,0.42150537634408597,0.3886792452830189,0.30303474563846944,2004-03-17 10:00:00
2004-03-17,11:00:00,0.14827352742044686,0.21050402371876323,0.4946236559139785,0.30440251572327043,0.3136392513316718,2004-03-17 11:00:00
2004-03-17,12:00:00,0.14082599864590387,0.24692926725963574,0.5634408602150538,0.24025157232704406,0.32370620143673945,2004-03-17 12:00:00
2004-03-17,13:00:00,0.13676371022342587,0.22829309614570098,0.5913978494623656,0.20628930817610067,0.31310169574353713,2004-03-17 13:00:00
2004-03-17,14:00:00,0.10765064319566689,0.23930537907666244,0.5978494623655913,0.210062893081761,0.3252699995113131,2004-03-17 14:00:00
2004-03-17,15:00:00,0.09004739336492891,0.29267259635747567,0.6172043010752688,0.11949685534591195,0.22738601378097056,2004-03-17 15:00:00
2004-03-17,16:00:00,0.12457684495599188,0.2617534942820839,0.6709677419354838,0.08301886792452833,0.21805209402335926,2004-03-17 16:00:00
2004-03-17,17:00:00,0.0981719702098849,0.30072003388394747,0.653763440860215,0.07169811320754718,0.1886820114352734,2004-03-17 17:00:00
2004-03-17,18:00:00,0.20108327691266079,0.19949174078780177,0.5978494623655913,0.08553459119496856,0.16566485852514298,2004-03-17 18:00:00
2004-03-17,19:00:00,0.27691266079891674,0.12494705633206268,0.5376344086021505,0.21761006289308177,0.27151444069784486,2004-03-17 19:00:00
2004-03-17,20:00:00,0.23358158429248477,0.11647606946209234,0.48172043010752685,0.3647798742138365,0.3560572741044813,2004-03-17 20:00:00
2004-03-17,21:00:00,0.22613405551794177,0.1401948326980093,0.45161290322580644,0.4201257861635221,0.3639251331671798,2004-03-17 21:00:00
2004-03-17,22:00:00,0.13540961408259986,0.18975010588733587,0.41075268817204297,0.43899371069182397,0.3279577774519865,2004-03-17 22:00:00
2004-03-17,23:00:00,0.11916046039268788,0.17323168149089369,0.38494623655913973,0.5245283018867924,0.3596246884621023,2004-03-17 23:00:00
2004-03-18,00:00:00,0.1029113067027759,0.20076238881829733,0.35913978494623655,0.5622641509433962,0.3507305869129649,2004-03-18 00:00:00
2004-03-18,01:00:00,0.06093432633716994,0.2647183396865735,0.34838709677419355,0.5811320754716981,0.348336021111274,2004-03-18 01:00:00
2004-03-18,02:00:00,0.03994583615436696,0.3113087674714104,0.35913978494623655,0.5396226415094341,0.33421296975028103,2004-03-18 02:00:00
2004-03-18,03:00:00,0.07621998854226343,0.37018212621770435,0.33978494623655914,0.5622641509433962,0.32517226213165223,2004-03-18 03:00:00
2004-03-18,04:00:00,0.03926878808395396,0.39728928420160947,0.2903225806451613,0.6628930817610064,0.3222890094316571,2004-03-18 04:00:00
2004-03-18,05:00:00,0.023696682464454975,0.4112664125370606,0.2989247311827957,0.6251572327044026,0.3120754532570982,2004-03-18 05:00:00
2004-03-18,06:00:00,0.04468517264725796,0.3934773401101228,0.2752688172043011,0.6654088050314466,0.3062112104774471,2004-03-18 06:00:00
2004-03-18,07:00:00,0.0927555856465809,0.2892842016094875,0.26881720430107525,0.680503144654088,0.3039632507452475,2004-03-18 07:00:00
2004-03-18,08:00:00,0.22816519972918078,0.14612452350698857,0.2881720430107527,0.6389937106918239,0.3064066852367688,2004-03-18 08:00:00
2004-03-18,09:00:00,0.28368314150304674,0.09275730622617535,0.34838709677419355,0.5207547169811322,0.3097786248350682,2004-03-18 09:00:00
2004-03-18,10:00:00,0.23493568043331076,0.1541719610334604,0.4236559139784946,0.3937106918238994,0.3109514733909984,2004-03-18 10:00:00
2004-03-18,11:00:00,0.15030467163168584,0.21558661584074545,0.4881720430107527,0.3169811320754717,0.3185261203147144,2004-03-18 11:00:00
2004-03-18,12:00:00,0.11442112389979689,0.24438797119864464,0.5526881720430107,0.2389937106918239,0.3113912915994722,2004-03-18 12:00:00
2004-03-18,13:00:00,0.0995260663507109,0.2409995764506565,0.5612903225806452,0.24528301886792453,0.32585642378927826,2004-03-18 13:00:00
2004-03-18,14:00:00,0.09140148950575491,0.24523506988564167,0.5827956989247312,0.19748427672955973,0.2923325025656062,2004-03-18 14:00:00
2004-03-18,15:00:00,0.0995260663507109,0.25921219822109276,0.621505376344086,0.10817610062893084,0.21639055856912476,2004-03-18 15:00:00
2004-03-18,16:00:00,0.11509817197020988,0.2117746717492588,0.6236559139784946,0.1748427672955975,0.3094854126960856,2004-03-18 16:00:00
2004-03-18,17:00:00,0.11103588354773189,0.23337568826768318,0.5956989247311828,0.18490566037735848,0.2924791086350975,2004-03-18 17:00:00
2004-03-18,18:00:00,0.14353419092755584,0.18720880982634477,0.5354838709677419,0.22138364779874214,0.2736157943605532,2004-03-18 18:00:00
2004-03-18,19:00:00,0.1882193635748138,0.15290131300296483,0.48602150537634403,0.2754716981132076,0.27737868347749595,2004-03-18 19:00:00
2004-03-18,20:00:00,0.1855111712931618,0.15332486234646336,0.44086021505376344,0.339622641509434,0.28485559302155106,2004-03-18 20:00:00
2004-03-18,21:00:00,0.11916046039268788,0.20838627700127066,0.38494623655913973,0.49308176100628937,0.3382202023163759,2004-03-18 21:00:00
