Datetime,PT08.S5(O3),preds,drift
2004-03-22 03:00:00,394.0,1042.1708818501793,False
2004-03-22 04:00:00,396.0,931.0995083427988,False
2004-03-22 05:00:00,378.0,789.2607006728649,False
2004-03-22 06:00:00,432.0,621.8786594220437,False
2004-03-22 07:00:00,699.0,586.930419579614,False
2004-03-22 08:00:00,1252.0,655.5030412315391,False
2004-03-22 09:00:00,1237.0,728.6018343600444,False
2004-03-22 10:00:00,772.0,811.405838458566,False
2004-03-22 11:00:00,766.0,832.4830233410466,False
2004-03-22 12:00:00,829.0,810.810712829465,False
2004-03-22 13:00:00,783.0,758.0880341650918,False
2004-03-22 14:00:00,822.0,624.8617840544321,False
2004-03-22 15:00:00,813.0,537.0099036511965,False
2004-03-22 16:00:00,813.0,462.7497814963572,False
2004-03-22 17:00:00,850.0,453.89158476796,False
2004-03-22 18:00:00,1276.0,604.5975296371616,False
2004-03-22 19:00:00,1401.0,735.2833696750458,False
2004-03-22 20:00:00,1356.0,1063.0960664795712,False
2004-03-22 21:00:00,1243.0,1177.4133901565801,False
2004-03-22 22:00:00,1083.0,1196.136288405396,False
2004-03-22 23:00:00,795.0,1196.560473097954,False
2004-03-23 00:00:00,735.0,1128.0884579516714,False
2004-03-23 01:00:00,684.0,1031.3052410975215,False
2004-03-23 02:00:00,714.0,801.9977830089629,False
2004-03-23 03:00:00,456.0,579.4187641288154,False
2004-03-23 04:00:00,401.0,398.1355712013319,False
2004-03-23 05:00:00,361.0,243.53482922259718,False
2004-03-23 06:00:00,418.0,142.87287993635982,False
2004-03-23 07:00:00,616.0,179.03797223046422,False
2004-03-23 08:00:00,1089.0,451.32131729181856,False
2004-03-23 09:00:00,1329.0,673.4276136136614,False
2004-03-23 10:00:00,1311.0,659.0194374760613,False
2004-03-23 11:00:00,1236.0,645.8986204303801,False
2004-03-23 12:00:00,1147.0,663.5617724217009,False
2004-03-23 13:00:00,1301.0,659.7433078088798,False
2004-03-23 14:00:00,1097.0,674.6529183955863,False
2004-03-23 15:00:00,900.0,684.3331737865228,False
2004-03-23 16:00:00,781.0,693.4608489146922,False
2004-03-23 17:00:00,1013.0,717.9596572814044,False
2004-03-23 18:00:00,790.0,922.3040954915923,False
2004-03-23 19:00:00,1059.0,1145.110049488023,False
2004-03-23 20:00:00,1205.0,1308.7917717280798,False
2004-03-23 21:00:00,975.0,1393.2560490230098,False
2004-03-23 22:00:00,896.0,1391.369553139899,False
2004-03-23 23:00:00,911.0,1262.9177959384397,False
2004-03-24 00:00:00,902.0,1128.3926946467254,False
2004-03-24 01:00:00,832.0,993.5634356538067,False
2004-03-24 02:00:00,715.0,894.1561015137413,False
2004-03-24 03:00:00,683.0,700.8945998440031,False
2004-03-24 04:00:00,721.0,518.253837492317,False
2004-03-24 05:00:00,648.0,351.94228161359206,False
2004-03-24 06:00:00,612.0,241.83049853611737,False
2004-03-24 07:00:00,800.0,239.54164925962687,False
2004-03-24 08:00:00,1173.0,444.84226485481486,False
2004-03-24 09:00:00,1519.0,720.7773408389185,False
2004-03-24 10:00:00,1287.0,942.6269789773505,False
2004-03-24 11:00:00,966.0,1093.7589160790667,False
2004-03-24 12:00:00,828.0,1179.3281959709711,False
2004-03-24 13:00:00,825.0,1314.536030722782,False
2004-03-24 14:00:00,872.0,1336.1990165649913,False
2004-03-24 15:00:00,680.0,1266.644044929184,False
2004-03-24 16:00:00,1002.0,1155.468077456113,False
2004-03-24 17:00:00,1159.0,1161.430863028625,False
2004-03-24 18:00:00,979.0,1068.8864107120316,False
2004-03-24 19:00:00,1311.0,1106.8065402288921,False
2004-03-24 20:00:00,1071.0,1199.8237797357142,False
2004-03-24 21:00:00,899.0,1176.3195059378631,False
2004-03-24 22:00:00,766.0,1121.2978491021786,False
2004-03-24 23:00:00,589.0,1080.9273285744712,False
2004-03-25 00:00:00,631.0,1042.657933661365,False
2004-03-25 01:00:00,479.0,980.1531444448046,False
2004-03-25 02:00:00,479.0,877.7327337349416,False
2004-03-25 03:00:00,417.0,779.3848737229127,False
2004-03-25 04:00:00,378.0,715.0992583755869,False
2004-03-25 05:00:00,344.0,631.6969173608813,False
2004-03-25 06:00:00,413.0,548.8240519654937,False
2004-03-25 07:00:00,605.0,563.168790474534,False
2004-03-25 08:00:00,991.0,737.5463407631032,False
2004-03-25 09:00:00,1175.0,1031.9266930896556,False
2004-03-25 10:00:00,923.0,1175.4855115432292,False
2004-03-25 11:00:00,829.0,1154.8532993746921,False
2004-03-25 12:00:00,733.0,1076.91267452389,False
2004-03-25 13:00:00,819.0,1010.0016416499857,False
2004-03-25 14:00:00,723.0,974.163688605593,False
2004-03-25 15:00:00,786.0,861.5533097535954,False
2004-03-25 16:00:00,850.0,906.9833697859867,False
2004-03-25 17:00:00,820.0,1012.2418847143417,False
2004-03-25 18:00:00,991.0,1021.5688629592769,False
2004-03-25 19:00:00,1454.0,1171.4580267083365,False
2004-03-25 20:00:00,1488.0,1191.0636690771207,False
2004-03-25 21:00:00,1205.0,1131.7836027059238,False
2004-03-25 22:00:00,909.0,1024.2489129177993,False
2004-03-25 23:00:00,769.0,858.4533250600798,False
2004-03-26 00:00:00,835.0,739.5243656446692,False
2004-03-26 01:00:00,793.0,576.7466648621485,False
2004-03-26 02:00:00,733.0,443.9192605786957,False
2004-03-26 03:00:00,502.0,310.0198705038056,False
2004-03-26 04:00:00,562.0,185.8611658392474,False
2004-03-26 05:00:00,832.0,72.59400340169668,False
2004-03-26 06:00:00,924.0,13.231661792844534,False
2004-03-26 07:00:00,974.0,51.70584847033024,False
2004-03-26 08:00:00,1307.0,254.38288119900972,False
2004-03-26 09:00:00,1481.0,505.0374488933012,False
2004-03-26 10:00:00,1405.0,606.4072742378339,False
2004-03-26 11:00:00,1195.0,651.2627600249834,False
2004-03-26 12:00:00,868.0,648.0930759119801,False
2004-03-26 13:00:00,874.0,683.3547010211041,False
2004-03-26 14:00:00,738.0,671.9930703495629,False
2004-03-26 15:00:00,550.0,690.3902188021457,False
2004-03-26 16:00:00,777.0,733.768006860686,False
2004-03-26 17:00:00,966.0,757.1663351194002,False
2004-03-26 18:00:00,990.0,850.2773176577757,False
2004-03-26 19:00:00,944.0,1126.1944403378293,False
2004-03-26 20:00:00,962.0,1367.585365303792,False
2004-03-26 21:00:00,778.0,1442.6261608740315,False
2004-03-26 22:00:00,690.0,1373.7529436782934,False
2004-03-26 23:00:00,644.0,1253.1181083121337,False
2004-03-27 00:00:00,753.0,1178.94271058077,False
2004-03-27 01:00:00,646.0,1097.3612113147974,False
2004-03-27 02:00:00,838.0,1002.4365847952431,False
2004-03-27 03:00:00,851.0,823.5232714668382,False
2004-03-27 04:00:00,801.0,701.188254956156,False
2004-03-27 05:00:00,665.0,716.8050090331817,False
2004-03-27 06:00:00,717.0,770.1665297442814,False
2004-03-27 07:00:00,795.0,836.4276962235163,False
2004-03-27 08:00:00,936.0,1034.6649641089607,False
2004-03-27 09:00:00,1076.0,1272.7805014555342,False
2004-03-27 10:00:00,1016.0,1435.0562816904858,False
2004-03-27 11:00:00,834.0,1475.899100865703,False
2004-03-27 12:00:00,756.0,1365.5627933875658,False
2004-03-27 13:00:00,766.0,1273.7947563980706,False
2004-03-27 14:00:00,905.0,1136.9846988716163,False
2004-03-27 15:00:00,765.0,941.3387052863836,False
2004-03-27 16:00:00,830.0,876.5620634294464,False
2004-03-27 17:00:00,853.0,904.3673628912802,False
2004-03-27 18:00:00,981.0,937.8259818262886,False
2004-03-27 19:00:00,1286.0,945.6692033454601,False
2004-03-27 20:00:00,1244.0,959.7455207425519,False
2004-03-27 21:00:00,1056.0,892.049882626743,False
2004-03-27 22:00:00,1003.0,798.2359169264091,False
2004-03-27 23:00:00,1245.0,701.3842455402482,False
2004-03-28 00:00:00,1200.0,669.2305492616724,False
2004-03-28 01:00:00,1188.0,598.013749783393,False
2004-03-28 02:00:00,1070.0,623.3680047087837,False
2004-03-28 03:00:00,1075.0,651.6412711513694,False
2004-03-28 04:00:00,895.0,655.0362042568158,False
2004-03-28 05:00:00,755.0,600.7657380306628,False
2004-03-28 06:00:00,806.0,579.8090030080639,False
2004-03-28 07:00:00,836.0,597.7459576081019,False
2004-03-28 08:00:00,897.0,674.8774312587921,False
2004-03-28 09:00:00,1073.0,800.1651506035123,False
2004-03-28 10:00:00,1088.0,878.6065517664538,False
2004-03-28 11:00:00,1036.0,865.2580211907698,False
2004-03-28 12:00:00,768.0,820.5931312124012,False
2004-03-28 13:00:00,587.0,788.0686390179326,False
2004-03-28 14:00:00,452.0,821.2731139503303,False
2004-03-28 15:00:00,470.0,788.8060075059766,False
2004-03-28 16:00:00,502.0,790.2195912110037,False
2004-03-28 17:00:00,516.0,801.6523980999482,False
2004-03-28 18:00:00,555.0,866.4664476989856,False
2004-03-28 19:00:00,671.0,1051.2611633974593,False
2004-03-28 20:00:00,788.0,1185.2322714794427,False
2004-03-28 21:00:00,538.0,1213.496546309907,False
2004-03-28 22:00:00,544.0,1212.025643459987,False
2004-03-28 23:00:00,500.0,1312.803955718875,False
2004-03-29 00:00:00,417.0,1374.4063490875997,False
2004-03-29 01:00:00,341.0,1417.400224227924,False
2004-03-29 02:00:00,352.0,1399.1912608481944,False
2004-03-29 03:00:00,397.0,1383.300087902695,False
2004-03-29 04:00:00,502.0,1289.94523693854,False
2004-03-29 05:00:00,648.0,1150.1783552877605,False
2004-03-29 06:00:00,760.0,1054.9453975973884,False
2004-03-29 07:00:00,1183.0,988.2172478924622,False
2004-03-29 08:00:00,1431.0,958.875274152364,False
2004-03-29 09:00:00,705.0,1010.1695226814481,False
2004-03-29 10:00:00,637.0,1058.796168763307,False
2004-03-29 11:00:00,658.0,1076.1157904017018,False
2004-03-29 12:00:00,546.0,974.5035260249861,False
2004-03-29 13:00:00,561.0,812.3025566196302,False
2004-03-29 14:00:00,532.0,620.6167458356358,False
2004-03-29 15:00:00,535.0,471.4050716413185,False
2004-03-29 16:00:00,525.0,364.28956482792273,False
2004-03-29 17:00:00,603.0,284.92310865968466,False
2004-03-29 18:00:00,802.0,239.71704807784408,False
2004-03-29 19:00:00,796.0,256.1329685272649,False
2004-03-29 20:00:00,689.0,323.88853440247476,False
2004-03-29 21:00:00,553.0,275.9116574190557,False
2004-03-29 22:00:00,509.0,242.25127048790455,False
2004-03-29 23:00:00,455.0,199.08384437114,False
2004-03-30 00:00:00,425.0,131.43739076983184,False
2004-03-30 01:00:00,436.0,46.81938944850117,False
2004-03-30 02:00:00,618.0,0.0,False
2004-03-30 03:00:00,747.0,0.0,False
2004-03-30 04:00:00,693.0,0.0,False
2004-03-30 05:00:00,691.0,78.66748757567257,False
2004-03-30 06:00:00,1013.0,206.05598570592701,False
2004-03-30 07:00:00,1311.0,496.6701093320735,False
2004-03-30 08:00:00,1675.0,845.570848376723,False
2004-03-30 09:00:00,1689.0,821.8547385189449,False
2004-03-30 10:00:00,1688.0,772.2361421488458,False
2004-03-30 11:00:00,1548.0,739.7227176677552,False
2004-03-30 12:00:00,1490.0,664.4096166613162,False
2004-03-30 13:00:00,1354.0,608.6719086793019,False
2004-03-30 14:00:00,1014.0,550.5776461274363,False
2004-03-30 15:00:00,831.0,504.62551699904725,False
2004-03-30 16:00:00,699.0,463.4080372345634,False
2004-03-30 17:00:00,926.0,464.17779825394973,False
2004-03-30 18:00:00,928.0,551.7595266965218,False
2004-03-30 19:00:00,1038.0,622.6231314681354,False
2004-03-30 20:00:00,1035.0,635.7464200184331,False
2004-03-30 21:00:00,789.0,588.4288195439149,False
2004-03-30 22:00:00,692.0,530.8272749639582,False
2004-03-30 23:00:00,764.0,460.7317511048168,False
2004-03-31 00:00:00,639.0,390.9970592686441,False
2004-03-31 01:00:00,541.0,339.581988287624,False
2004-03-31 02:00:00,678.0,377.1599609097466,False
2004-03-31 03:00:00,381.0,465.47651912551373,False
2004-03-31 04:00:00,343.0,516.6081660884665,False
2004-03-31 05:00:00,436.0,558.9287184679415,False
2004-03-31 06:00:00,688.0,732.9890787106706,False
2004-03-31 07:00:00,1438.0,1004.9180797198787,False
2004-03-31 08:00:00,1489.0,1384.7613897398114,False
2004-03-31 09:00:00,1093.0,1701.3568569608033,False
2004-03-31 10:00:00,965.0,1957.245616838336,False
2004-03-31 11:00:00,1004.0,2101.6230561733246,False
2004-03-31 12:00:00,1166.0,2188.092551469803,False
2004-03-31 13:00:00,991.0,2192.6719171423465,False
2004-03-31 14:00:00,1054.0,2041.7944841720164,False
2004-03-31 15:00:00,1192.0,1830.6158186206594,False
2004-03-31 16:00:00,1055.0,1592.8049413394183,False
2004-03-31 17:00:00,1048.0,1488.850081329234,False
2004-03-31 18:00:00,1073.0,1399.8781439037994,False
2004-03-31 19:00:00,1068.0,1370.392093152739,False
2004-03-31 20:00:00,1019.0,1341.89447111357,False
2004-03-31 21:00:00,833.0,1209.9624525487889,False
2004-03-31 22:00:00,759.0,1057.1778929869179,False
2004-03-31 23:00:00,749.0,960.730620811737,False
